edge_id,global_i,global_j,block_i,block_j,index_i,index_j,cell_i,cell_j,d_Cplus,d_Q,original_obstruction,split_i,split_j,retained_after_split,post_split_obstruction
880,1394.0,2613.0,3.0,4.0,44.0,586.0,4.0,4.0,0.30716052651405334,0.9703723788261411,False,0,0,True,False
881,1394.0,2614.0,3.0,4.0,44.0,587.0,4.0,4.0,0.31282910704612726,0.986806035041809,False,0,0,True,False
882,1394.0,2615.0,3.0,4.0,44.0,588.0,4.0,4.0,0.3193853497505188,0.9997673630714417,False,0,0,True,False
883,1394.0,2616.0,3.0,4.0,44.0,589.0,4.0,4.0,0.32553601264953613,1.0080626010894775,False,0,0,True,False
884,1394.0,2617.0,3.0,4.0,44.0,590.0,4.0,4.0,0.3307833969593048,1.0114200115203855,False,0,0,True,False
885,1394.0,2618.0,3.0,4.0,44.0,591.0,4.0,4.0,0.33554768562316895,1.0103644132614136,False,0,0,True,False
886,1394.0,2619.0,3.0,4.0,44.0,592.0,4.0,4.0,0.34091734886169434,1.0056381225585935,False,0,0,True,False
887,1394.0,2620.0,3.0,4.0,44.0,593.0,4.0,4.0,0.34828048944473267,0.9978609085083008,False,0,0,True,False
888,1394.0,2621.0,3.0,4.0,44.0,594.0,4.0,4.0,0.3589927852153778,0.987496316432953,False,0,1,False,False
889,1395.0,2446.0,3.0,4.0,45.0,419.0,4.0,4.0,0.3444169759750366,0.7906409502029419,False,0,0,True,False
890,1395.0,2447.0,3.0,4.0,45.0,420.0,4.0,4.0,0.32011741399765015,0.7920911908149718,False,0,0,True,False
891,1395.0,2448.0,3.0,4.0,45.0,421.0,4.0,4.0,0.31634378433227534,0.7876707911491394,False,0,0,True,False
892,1395.0,2449.0,3.0,4.0,45.0,422.0,4.0,4.0,0.32733848690986633,0.780765175819397,False,0,0,True,False
893,1395.0,2450.0,3.0,4.0,45.0,423.0,4.0,4.0,0.34525251388549805,0.7734465599060057,False,0,0,True,False
894,1395.0,2457.0,3.0,4.0,45.0,430.0,4.0,4.0,0.35708826780319214,0.692019760608673,False,0,0,True,False
895,1395.0,2458.0,3.0,4.0,45.0,431.0,4.0,4.0,0.3507672846317291,0.6688352823257446,False,0,0,True,False
896,1395.0,2459.0,3.0,4.0,45.0,432.0,4.0,4.0,0.3481581509113312,0.6397739052772522,False,0,0,True,False
897,1395.0,2460.0,3.0,4.0,45.0,433.0,4.0,4.0,0.3503588736057281,0.602436363697052,False,0,0,True,False
898,1395.0,2461.0,3.0,4.0,45.0,434.0,4.0,4.0,0.3573921620845794,0.5544688105583191,False,0,0,True,False
899,1395.0,2466.0,3.0,4.0,45.0,439.0,4.0,4.0,0.357612818479538,0.20913536846637723,False,0,0,True,False
900,1395.0,2467.0,3.0,4.0,45.0,440.0,4.0,4.0,0.3410220146179199,0.1621895432472229,False,0,0,True,False
901,1395.0,2468.0,3.0,4.0,45.0,441.0,4.0,4.0,0.33252957463264465,0.1328534036874771,False,0,0,True,False
902,1395.0,2469.0,3.0,4.0,45.0,442.0,4.0,4.0,0.3402455747127533,0.1183166652917862,False,0,0,True,False
903,1395.0,2603.0,3.0,4.0,45.0,576.0,4.0,4.0,0.3527456223964691,0.7748849987983703,False,0,0,True,False
904,1395.0,2604.0,3.0,4.0,45.0,577.0,4.0,4.0,0.33560392260551447,0.7928909659385681,False,0,0,True,False
905,1395.0,2605.0,3.0,4.0,45.0,578.0,4.0,4.0,0.32638421654701233,0.8106154799461364,False,0,0,True,False
906,1395.0,2606.0,3.0,4.0,45.0,579.0,4.0,4.0,0.32265785336494446,0.8284350037574768,False,0,0,True,False
907,1395.0,2607.0,3.0,4.0,45.0,580.0,4.0,4.0,0.3209630250930786,0.8468081951141356,False,0,0,True,False
908,1395.0,2608.0,3.0,4.0,45.0,581.0,4.0,4.0,0.31845593452453613,0.8660260438919067,False,0,0,True,False
909,1395.0,2609.0,3.0,4.0,45.0,582.0,4.0,4.0,0.3139707148075104,0.8860684037208557,False,0,0,True,False
910,1395.0,2610.0,3.0,4.0,45.0,583.0,4.0,4.0,0.30817702412605286,0.9066098332405089,False,0,0,True,False
911,1395.0,2611.0,3.0,4.0,45.0,584.0,4.0,4.0,0.30294790863990784,0.9271646738052368,False,0,0,True,False
912,1395.0,2612.0,3.0,4.0,45.0,585.0,4.0,4.0,0.3002251386642456,0.9472694396972656,False,0,0,True,False
913,1395.0,2613.0,3.0,4.0,45.0,586.0,4.0,4.0,0.3009357750415802,0.9663645625114442,False,0,0,True,False
914,1395.0,2614.0,3.0,4.0,45.0,587.0,4.0,4.0,0.30460390448570246,0.9833957552909853,False,0,0,True,False
915,1395.0,2615.0,3.0,4.0,45.0,588.0,4.0,4.0,0.30983641743659973,0.9968403577804563,False,0,0,True,False
916,1395.0,2616.0,3.0,4.0,45.0,589.0,4.0,4.0,0.31522688269615173,1.0054768323898315,False,0,0,True,False
917,1395.0,2617.0,3.0,4.0,45.0,590.0,4.0,4.0,0.3200662434101105,1.0090726613998413,False,0,0,True,False
918,1395.0,2618.0,3.0,4.0,45.0,591.0,4.0,4.0,0.3245609998703003,1.0082240104675293,False,0,0,True,False
919,1395.0,2619.0,3.0,4.0,45.0,592.0,4.0,4.0,0.32964789867401123,1.0037455558776855,False,0,0,True,False
920,1395.0,2620.0,3.0,4.0,45.0,593.0,4.0,4.0,0.3366585075855255,0.9963113665580748,False,0,0,True,False
921,1395.0,2621.0,3.0,4.0,45.0,594.0,4.0,4.0,0.3469893336296081,0.9864143729209902,False,0,1,False,False
922,1396.0,2446.0,3.0,4.0,46.0,419.0,4.0,4.0,0.357926607131958,0.8080642819404602,False,0,0,True,False
923,1396.0,2447.0,3.0,4.0,46.0,420.0,4.0,4.0,0.33013883233070374,0.8088286519050598,False,0,0,True,False
924,1396.0,2448.0,3.0,4.0,46.0,421.0,4.0,4.0,0.3222358822822571,0.8031764030456544,False,0,0,True,False
925,1396.0,2449.0,3.0,4.0,46.0,422.0,4.0,4.0,0.32959938049316406,0.7945975661277771,False,0,0,True,False
926,1396.0,2450.0,3.0,4.0,46.0,423.0,4.0,4.0,0.3450523912906647,0.7854306697845459,False,0,0,True,False
927,1396.0,2458.0,3.0,4.0,46.0,431.0,4.0,4.0,0.3567800223827362,0.6750077605247498,False,0,0,True,False
928,1396.0,2459.0,3.0,4.0,46.0,432.0,4.0,4.0,0.35479381680488586,0.6447740197181702,False,0,0,True,False
929,1396.0,2460.0,3.0,4.0,46.0,433.0,4.0,4.0,0.35694026947021484,0.6060918569564819,False,0,0,True,False
930,1396.0,2467.0,3.0,4.0,46.0,440.0,4.0,4.0,0.3423903286457062,0.1583029329776764,False,0,0,True,False
931,1396.0,2468.0,3.0,4.0,46.0,441.0,4.0,4.0,0.33195346593856806,0.12708669900894165,False,0,0,True,False
932,1396.0,2469.0,3.0,4.0,46.0,442.0,4.0,4.0,0.3369801938533783,0.11010504513978958,False,0,0,True,False
933,1396.0,2470.0,3.0,4.0,46.0,443.0,4.0,4.0,0.3568198680877685,0.10413504391908644,False,0,0,True,False
934,1396.0,2604.0,3.0,4.0,46.0,577.0,4.0,4.0,0.3457874953746796,0.7883285880088806,False,0,0,True,False
935,1396.0,2605.0,3.0,4.0,46.0,578.0,4.0,4.0,0.3372447192668915,0.8063271045684814,False,0,0,True,False
936,1396.0,2606.0,3.0,4.0,46.0,579.0,4.0,4.0,0.3337858617305756,0.8240292072296143,False,0,0,True,False
937,1396.0,2607.0,3.0,4.0,46.0,580.0,4.0,4.0,0.3318080008029938,0.8419085741043091,False,0,0,True,False
938,1396.0,2608.0,3.0,4.0,46.0,581.0,4.0,4.0,0.32839471101760864,0.8604070544242858,False,0,0,True,False
939,1396.0,2609.0,3.0,4.0,46.0,582.0,4.0,4.0,0.32234764099121094,0.8797292113304137,False,0,0,True,False
940,1396.0,2610.0,3.0,4.0,46.0,583.0,4.0,4.0,0.31435567140579224,0.8997637033462524,False,0,0,True,False
941,1396.0,2611.0,3.0,4.0,46.0,584.0,4.0,4.0,0.3064173460006714,0.9201510548591613,False,0,0,True,False
942,1396.0,2612.0,3.0,4.0,46.0,585.0,4.0,4.0,0.3007543087005615,0.9404302835464476,False,0,0,True,False
943,1396.0,2613.0,3.0,4.0,46.0,586.0,4.0,4.0,0.29868561029434204,0.9599394202232362,False,0,0,True,False
944,1396.0,2614.0,3.0,4.0,46.0,587.0,4.0,4.0,0.30009034276008606,0.977475106716156,False,0,0,True,False
945,1396.0,2615.0,3.0,4.0,46.0,588.0,4.0,4.0,0.3037506341934204,0.9913859367370604,False,0,0,True,False
946,1396.0,2616.0,3.0,4.0,46.0,589.0,4.0,4.0,0.3082279860973358,1.000386357307434,False,0,0,True,False
947,1396.0,2617.0,3.0,4.0,46.0,590.0,4.0,4.0,0.3126434087753296,1.004248023033142,False,0,0,True,False
948,1396.0,2618.0,3.0,4.0,46.0,591.0,4.0,4.0,0.3169863522052765,1.003614902496338,False,0,0,True,False
949,1396.0,2619.0,3.0,4.0,46.0,592.0,4.0,4.0,0.32200148701667786,0.9993640184402464,False,0,0,True,False
950,1396.0,2620.0,3.0,4.0,46.0,593.0,4.0,4.0,0.32890331745147705,0.9922292232513428,False,0,0,True,False
951,1396.0,2621.0,3.0,4.0,46.0,594.0,4.0,4.0,0.33907023072242737,0.9827493429183961,False,0,1,False,False
952,1396.0,2622.0,3.0,4.0,46.0,595.0,4.0,4.0,0.3537085056304932,0.9712641239166259,False,0,0,True,False
953,1397.0,2447.0,3.0,4.0,47.0,420.0,4.0,4.0,0.3427739143371582,0.8267194032669067,False,0,0,True,False
954,1397.0,2448.0,3.0,4.0,47.0,421.0,4.0,4.0,0.331104040145874,0.82033771276474,False,0,0,True,False
955,1397.0,2449.0,3.0,4.0,47.0,422.0,4.0,4.0,0.33445394039154047,0.8104864358901978,False,0,0,True,False
956,1397.0,2450.0,3.0,4.0,47.0,423.0,4.0,4.0,0.3465803265571594,0.7996364831924438,False,0,0,True,False
957,1397.0,2467.0,3.0,4.0,47.0,440.0,4.0,4.0,0.34671393036842346,0.15999636054039,False,0,0,True,False
958,1397.0,2468.0,3.0,4.0,47.0,441.0,4.0,4.0,0.3345555365085602,0.12679557502269745,False,0,0,True,False
959,1397.0,2469.0,3.0,4.0,47.0,442.0,4.0,4.0,0.3373144865036011,0.10709402710199356,False,0,0,True,False
960,1397.0,2470.0,3.0,4.0,47.0,443.0,4.0,4.0,0.3545876145362854,0.09789030998945235,False,0,0,True,False
961,1397.0,2604.0,3.0,4.0,47.0,577.0,4.0,4.0,0.35782268643379206,0.7815706133842467,False,0,0,True,False
962,1397.0,2605.0,3.0,4.0,47.0,578.0,4.0,4.0,0.34988909959793085,0.7999712228775024,False,0,0,True,False
963,1397.0,2606.0,3.0,4.0,47.0,579.0,4.0,4.0,0.34670343995094294,0.8178628683090211,False,0,0,True,False
964,1397.0,2607.0,3.0,4.0,47.0,580.0,4.0,4.0,0.3445560038089752,0.8355908393859862,False,0,0,True,False
965,1397.0,2608.0,3.0,4.0,47.0,581.0,4.0,4.0,0.3404659926891327,0.8536157011985779,False,0,0,True,False
966,1397.0,2609.0,3.0,4.0,47.0,582.0,4.0,4.0,0.3331911265850067,0.8722861409187315,False,0,0,True,False
967,1397.0,2610.0,3.0,4.0,47.0,583.0,4.0,4.0,0.3234047293663025,0.891694664955139,False,0,0,True,False
968,1397.0,2611.0,3.0,4.0,47.0,584.0,4.0,4.0,0.31316220760345453,0.911658465862274,False,0,0,True,False
969,1397.0,2612.0,3.0,4.0,47.0,585.0,4.0,4.0,0.304870069026947,0.9318005442619325,False,0,0,True,False
970,1397.0,2613.0,3.0,4.0,47.0,586.0,4.0,4.0,0.3001626431941986,0.9514352083206176,False,0,0,True,False
971,1397.0,2614.0,3.0,4.0,47.0,587.0,4.0,4.0,0.2992660105228424,0.9692602753639219,False,0,0,True,False
972,1397.0,2615.0,3.0,4.0,47.0,588.0,4.0,4.0,0.30119895935058594,0.9835090637207032,False,0,0,True,False
973,1397.0,2616.0,3.0,4.0,47.0,589.0,4.0,4.0,0.30457785725593567,0.9928160905838013,False,0,0,True,False
974,1397.0,2617.0,3.0,4.0,47.0,590.0,4.0,4.0,0.3084228038787842,0.9969264864921568,False,0,0,True,False
975,1397.0,2618.0,3.0,4.0,47.0,591.0,4.0,4.0,0.31253695487976074,0.9964996576309203,False,0,0,True,False
976,1397.0,2619.0,3.0,4.0,47.0,592.0,4.0,4.0,0.31746432185173035,0.9924508929252625,False,0,0,True,False
977,1397.0,2620.0,3.0,4.0,47.0,593.0,4.0,4.0,0.3242635428905487,0.9855626225471495,False,0,0,True,False
978,1397.0,2621.0,3.0,4.0,47.0,594.0,4.0,4.0,0.3342439532279968,0.9764237999916077,False,0,1,False,False
979,1397.0,2622.0,3.0,4.0,47.0,595.0,4.0,4.0,0.3486413061618805,0.965413510799408,False,0,0,True,False
980,1398.0,2447.0,3.0,4.0,48.0,420.0,4.0,4.0,0.3581670820713043,0.8449316024780273,False,0,0,True,False
981,1398.0,2448.0,3.0,4.0,48.0,421.0,4.0,4.0,0.34366488456726074,0.8383374214172363,False,0,0,True,False
982,1398.0,2449.0,3.0,4.0,48.0,422.0,4.0,4.0,0.3433420956134796,0.8277572393417358,False,0,0,True,False
983,1398.0,2450.0,3.0,4.0,48.0,423.0,4.0,4.0,0.3518560826778412,0.8156489729881287,False,0,0,True,False
984,1398.0,2467.0,3.0,4.0,48.0,440.0,4.0,4.0,0.35287296772003174,0.1677899807691574,False,0,0,True,False
985,1398.0,2468.0,3.0,4.0,48.0,441.0,4.0,4.0,0.3387376070022583,0.13268059492111206,False,0,0,True,False
986,1398.0,2469.0,3.0,4.0,48.0,442.0,4.0,4.0,0.33918216824531555,0.11007603257894516,False,0,0,True,False
987,1398.0,2470.0,3.0,4.0,48.0,443.0,4.0,4.0,0.35405671596527094,0.09728748351335523,False,0,0,True,False
988,1398.0,2607.0,3.0,4.0,48.0,580.0,4.0,4.0,0.35767427086830134,0.8276425004005432,False,0,0,True,False
989,1398.0,2608.0,3.0,4.0,48.0,581.0,4.0,4.0,0.35315197706222534,0.8455358743667601,False,0,0,True,False
990,1398.0,2609.0,3.0,4.0,48.0,582.0,4.0,4.0,0.3450520634651184,0.86379474401474,False,0,0,True,False
991,1398.0,2610.0,3.0,4.0,48.0,583.0,4.0,4.0,0.33399373292922974,0.8826383352279662,False,0,0,True,False
992,1398.0,2611.0,3.0,4.0,48.0,584.0,4.0,4.0,0.32202586531639094,0.9020544290542601,False,0,0,True,False
993,1398.0,2612.0,3.0,4.0,48.0,585.0,4.0,4.0,0.31164270639419556,0.9218046665191649,False,0,0,True,False
994,1398.0,2613.0,3.0,4.0,48.0,586.0,4.0,4.0,0.30468711256980896,0.9412626028060912,False,0,0,True,False
995,1398.0,2614.0,3.0,4.0,48.0,587.0,4.0,4.0,0.30166754126548767,0.9591025114059448,False,0,0,True,False
996,1398.0,2615.0,3.0,4.0,48.0,588.0,4.0,4.0,0.30184823274612427,0.9734861850738524,False,0,0,True,False
997,1398.0,2616.0,3.0,4.0,48.0,589.0,4.0,4.0,0.3039628565311432,0.9829763174057008,False,0,0,True,False
998,1398.0,2617.0,3.0,4.0,48.0,590.0,4.0,4.0,0.3070051372051239,0.9872745871543884,False,0,0,True,False
999,1398.0,2618.0,3.0,4.0,48.0,591.0,4.0,4.0,0.3106476366519928,0.9870266318321229,False,0,0,True,False
1000,1398.0,2619.0,3.0,4.0,48.0,592.0,4.0,4.0,0.31525710225105286,0.9831551909446716,False,0,0,True,False
1001,1398.0,2620.0,3.0,4.0,48.0,593.0,4.0,4.0,0.3217278718948364,0.9764684438705443,False,0,0,True,False
1002,1398.0,2621.0,3.0,4.0,48.0,594.0,4.0,4.0,0.33127090334892273,0.9675958752632141,False,0,1,False,False
1003,1398.0,2622.0,3.0,4.0,48.0,595.0,4.0,4.0,0.34511977434158325,0.9569610953330993,False,0,0,True,False
1004,1399.0,2449.0,3.0,4.0,49.0,422.0,4.0,4.0,0.357001930475235,0.8456178903579712,False,0,0,True,False
1005,1399.0,2468.0,3.0,4.0,49.0,441.0,4.0,4.0,0.34327009320259094,0.14415948092937467,False,0,0,True,False
1006,1399.0,2469.0,3.0,4.0,49.0,442.0,4.0,4.0,0.34090429544448847,0.11878766119480132,False,0,0,True,False
1007,1399.0,2470.0,3.0,4.0,49.0,443.0,4.0,4.0,0.3531900346279144,0.10232309252023696,False,0,0,True,False
1008,1399.0,2609.0,3.0,4.0,49.0,582.0,4.0,4.0,0.35703617334365845,0.8541891574859619,False,0,0,True,False
1009,1399.0,2610.0,3.0,4.0,49.0,583.0,4.0,4.0,0.3451809585094452,0.8726925253868102,False,0,0,True,False
1010,1399.0,2611.0,3.0,4.0,49.0,584.0,4.0,4.0,0.33206281065940857,0.8916103839874268,False,0,0,True,False
1011,1399.0,2612.0,3.0,4.0,49.0,585.0,4.0,4.0,0.3201819658279419,0.9108486175537107,False,0,0,True,False
1012,1399.0,2613.0,3.0,4.0,49.0,586.0,4.0,4.0,0.31148210167884827,0.929900586605072,False,0,0,True,False
1013,1399.0,2614.0,3.0,4.0,49.0,587.0,4.0,4.0,0.306658148765564,0.9474960565567015,False,0,0,True,False
1014,1399.0,2615.0,3.0,4.0,49.0,588.0,4.0,4.0,0.30517822504043574,0.9617877602577208,False,0,0,True,False
1015,1399.0,2616.0,3.0,4.0,49.0,589.0,4.0,4.0,0.30591452121734614,0.9712972640991211,False,0,0,True,False
1016,1399.0,2617.0,3.0,4.0,49.0,590.0,4.0,4.0,0.3078924119472504,0.9756839871406556,False,0,0,True,False
1017,1399.0,2618.0,3.0,4.0,49.0,591.0,4.0,4.0,0.31071674823760986,0.975562274456024,False,0,0,True,False
1018,1399.0,2619.0,3.0,4.0,49.0,592.0,4.0,4.0,0.3146234154701233,0.971837043762207,False,0,0,True,False
1019,1399.0,2620.0,3.0,4.0,49.0,593.0,4.0,4.0,0.3203626573085785,0.9653153419494629,False,0,0,True,False
1020,1399.0,2621.0,3.0,4.0,49.0,594.0,4.0,4.0,0.32904288172721863,0.9566470980644226,False,0,1,False,False
1021,1399.0,2622.0,3.0,4.0,49.0,595.0,4.0,4.0,0.341879278421402,0.9462932348251343,False,0,0,True,False
1022,1400.0,2468.0,3.0,4.0,50.0,441.0,4.0,4.0,0.34761112928390503,0.15960469841957092,False,0,0,True,False
1023,1400.0,2469.0,3.0,4.0,50.0,442.0,4.0,4.0,0.3416110277175904,0.1320182979106903,False,0,0,True,False
1024,1400.0,2470.0,3.0,4.0,50.0,443.0,4.0,4.0,0.3507446348667145,0.11224046349525452,False,0,0,True,False
1025,1400.0,2610.0,3.0,4.0,50.0,583.0,4.0,4.0,0.35671630501747126,0.8619067072868347,False,0,0,True,False
1026,1400.0,2611.0,3.0,4.0,50.0,584.0,4.0,4.0,0.3429109752178192,0.8805330991744995,False,0,0,True,False
1027,1400.0,2612.0,3.0,4.0,50.0,585.0,4.0,4.0,0.3300568759441376,0.899312436580658,False,0,0,True,False
1028,1400.0,2613.0,3.0,4.0,50.0,586.0,4.0,4.0,0.3201083838939667,0.9178742170333862,False,0,0,True,False
1029,1400.0,2614.0,3.0,4.0,50.0,587.0,4.0,4.0,0.31384745240211487,0.935059905052185,False,0,0,True,False
1030,1400.0,2615.0,3.0,4.0,50.0,588.0,4.0,4.0,0.3108755946159363,0.949075162410736,False,0,0,True,False
1031,1400.0,2616.0,3.0,4.0,50.0,589.0,4.0,4.0,0.31018537282943726,0.9584425687789918,False,0,0,True,False
1032,1400.0,2617.0,3.0,4.0,50.0,590.0,4.0,4.0,0.31086188554763794,0.9627973437309264,False,0,0,True,False
1033,1400.0,2618.0,3.0,4.0,50.0,591.0,4.0,4.0,0.3124943971633911,0.9627229571342467,False,0,0,True,False
1034,1400.0,2619.0,3.0,4.0,50.0,592.0,4.0,4.0,0.3152410089969635,0.9590940475463868,False,0,0,True,False
1035,1400.0,2620.0,3.0,4.0,50.0,593.0,4.0,4.0,0.3197459876537323,0.952696979045868,False,0,0,True,False
1036,1400.0,2621.0,3.0,4.0,50.0,594.0,4.0,4.0,0.3270321190357208,0.9441798925399779,False,0,1,False,False
1037,1400.0,2622.0,3.0,4.0,50.0,595.0,4.0,4.0,0.33829718828201294,0.9340240359306335,False,0,0,True,False
1038,1400.0,2623.0,3.0,4.0,50.0,596.0,4.0,4.0,0.35454392433166504,0.9224686026573181,False,0,0,True,False
1039,1401.0,2468.0,3.0,4.0,51.0,441.0,4.0,4.0,0.3520423471927643,0.17690761387348175,False,0,0,True,False
1040,1401.0,2469.0,3.0,4.0,51.0,442.0,4.0,4.0,0.34144327044487,0.14801286160945892,False,0,0,True,False
1041,1401.0,2470.0,3.0,4.0,51.0,443.0,4.0,4.0,0.3465564250946045,0.12575358152389526,False,0,0,True,False
1042,1401.0,2611.0,3.0,4.0,51.0,584.0,4.0,4.0,0.35487595200538635,0.8689919710159301,False,0,0,True,False
1043,1401.0,2612.0,3.0,4.0,51.0,585.0,4.0,4.0,0.34144294261932373,0.8875212669372559,False,0,0,True,False
1044,1401.0,2613.0,3.0,4.0,51.0,586.0,4.0,4.0,0.3306575417518616,0.9056853652000428,False,0,0,True,False
1045,1401.0,2614.0,3.0,4.0,51.0,587.0,4.0,4.0,0.3233063220977783,0.9224500656127927,False,0,0,True,False
1046,1401.0,2615.0,3.0,4.0,51.0,588.0,4.0,4.0,0.3190489709377289,0.936111271381378,False,0,0,True,False
1047,1401.0,2616.0,3.0,4.0,51.0,589.0,4.0,4.0,0.3169556260108948,0.9452300667762755,False,0,0,True,False
1048,1401.0,2617.0,3.0,4.0,51.0,590.0,4.0,4.0,0.3161683976650238,0.9494448900222777,False,0,0,True,False
1049,1401.0,2618.0,3.0,4.0,51.0,591.0,4.0,4.0,0.31628912687301636,0.9493232369422911,False,0,0,True,False
1050,1401.0,2619.0,3.0,4.0,51.0,592.0,4.0,4.0,0.31744065880775446,0.9457154273986816,False,0,0,True,False
1051,1401.0,2620.0,3.0,4.0,51.0,593.0,4.0,4.0,0.3202016055583954,0.9393826127052307,False,0,0,True,False
1052,1401.0,2621.0,3.0,4.0,51.0,594.0,4.0,4.0,0.3255365788936615,0.930956780910492,False,0,1,False,False
1053,1401.0,2622.0,3.0,4.0,51.0,595.0,4.0,4.0,0.3346392810344696,0.9209211468696593,False,0,0,True,False
1054,1401.0,2623.0,3.0,4.0,51.0,596.0,4.0,4.0,0.3485914170742035,0.9095378518104552,False,0,0,True,False
1055,1402.0,2468.0,3.0,4.0,52.0,441.0,4.0,4.0,0.3575189411640167,0.194093719124794,False,0,0,True,False
1056,1402.0,2469.0,3.0,4.0,52.0,442.0,4.0,4.0,0.341452032327652,0.16497889161109924,False,0,0,True,False
1057,1402.0,2470.0,3.0,4.0,52.0,443.0,4.0,4.0,0.34152498841285706,0.1413954347372055,False,0,0,True,False
1058,1402.0,2471.0,3.0,4.0,52.0,444.0,4.0,4.0,0.35233479738235474,0.12284735590219496,False,0,0,True,False
1059,1402.0,2612.0,3.0,4.0,52.0,585.0,4.0,4.0,0.3549259006977081,0.8756944537162781,False,0,0,True,False
1060,1402.0,2613.0,3.0,4.0,52.0,586.0,4.0,4.0,0.34359610080718994,0.8936994671821593,False,0,0,True,False
1061,1402.0,2614.0,3.0,4.0,52.0,587.0,4.0,4.0,0.33543771505355835,0.9101949334144592,False,0,0,True,False
1062,1402.0,2615.0,3.0,4.0,52.0,588.0,4.0,4.0,0.3301084041595459,0.9235633015632627,False,0,0,True,False
1063,1402.0,2616.0,3.0,4.0,52.0,589.0,4.0,4.0,0.3267070949077606,0.9324215054512026,False,0,0,True,False
1064,1402.0,2617.0,3.0,4.0,52.0,590.0,4.0,4.0,0.3244079351425171,0.9364339113235473,False,0,0,True,False
1065,1402.0,2618.0,3.0,4.0,52.0,591.0,4.0,4.0,0.32282596826553345,0.9361757040023805,False,0,0,True,False
1066,1402.0,2619.0,3.0,4.0,52.0,592.0,4.0,4.0,0.32206848263740534,0.9324930310249328,False,0,0,True,False
1067,1402.0,2620.0,3.0,4.0,52.0,593.0,4.0,4.0,0.32267555594444275,0.9261343479156494,False,0,0,True,False
1068,1402.0,2621.0,3.0,4.0,52.0,594.0,4.0,4.0,0.32557675242424006,0.9177158474922179,False,0,1,False,False
1069,1402.0,2622.0,3.0,4.0,52.0,595.0,4.0,4.0,0.3319772779941559,0.9077121019363404,False,0,0,True,False
1070,1402.0,2623.0,3.0,4.0,52.0,596.0,4.0,4.0,0.34305039048194885,0.8963927030563353,False,0,0,True,False
1071,1402.0,2624.0,3.0,4.0,52.0,597.0,4.0,4.0,0.3595079779624939,0.8838220238685608,False,0,0,True,False
1072,1403.0,2469.0,3.0,4.0,53.0,442.0,4.0,4.0,0.34320956468582153,0.1815441846847534,False,0,0,True,False
1073,1403.0,2470.0,3.0,4.0,53.0,443.0,4.0,4.0,0.33730971813201904,0.15789820253849027,False,0,0,True,False
1074,1403.0,2471.0,3.0,4.0,53.0,444.0,4.0,4.0,0.34365108609199524,0.13810455799102783,False,0,0,True,False
1075,1403.0,2472.0,3.0,4.0,53.0,445.0,4.0,4.0,0.35466691851615906,0.12290497124195097,False,0,0,True,False
1076,1403.0,2613.0,3.0,4.0,53.0,586.0,4.0,4.0,0.35939407348632807,0.8820620775222777,False,0,0,True,False
1077,1403.0,2614.0,3.0,4.0,53.0,587.0,4.0,4.0,0.35062548518180847,0.8985450267791747,False,0,0,True,False
1078,1403.0,2615.0,3.0,4.0,53.0,588.0,4.0,4.0,0.34441938996315,0.9117968082427977,False,0,0,True,False
1079,1403.0,2616.0,3.0,4.0,53.0,589.0,4.0,4.0,0.33986479043960566,0.9204776287078856,False,0,0,True,False
1080,1403.0,2617.0,3.0,4.0,53.0,590.0,4.0,4.0,0.3361344635486603,0.9242868423461914,False,0,0,True,False
1081,1403.0,2618.0,3.0,4.0,53.0,591.0,4.0,4.0,0.33283624053001404,0.923828125,False,0,0,True,False
1082,1403.0,2619.0,3.0,4.0,53.0,592.0,4.0,4.0,0.33005666732788086,0.9199686646461488,False,0,0,True,False
1083,1403.0,2620.0,3.0,4.0,53.0,593.0,4.0,4.0,0.328302264213562,0.9134674072265624,False,0,0,True,False
1084,1403.0,2621.0,3.0,4.0,53.0,594.0,4.0,4.0,0.32847410440444946,0.904940128326416,False,0,1,False,False
1085,1403.0,2622.0,3.0,4.0,53.0,595.0,4.0,4.0,0.3317923843860626,0.8948548436164856,False,0,0,True,False
1086,1403.0,2623.0,3.0,4.0,53.0,596.0,4.0,4.0,0.3395285010337829,0.8834791183471679,False,0,0,True,False
1087,1403.0,2624.0,3.0,4.0,53.0,597.0,4.0,4.0,0.3525780737400055,0.8708897829055786,False,0,0,True,False
1088,1404.0,2469.0,3.0,4.0,54.0,442.0,4.0,4.0,0.3482294082641601,0.19704429805278775,False,0,0,True,False
1089,1404.0,2470.0,3.0,4.0,54.0,443.0,4.0,4.0,0.3357846438884735,0.17446212470531464,False,0,0,True,False
1090,1404.0,2471.0,3.0,4.0,54.0,444.0,4.0,4.0,0.33675339818000793,0.15474998950958252,False,0,0,True,False
1091,1404.0,2472.0,3.0,4.0,54.0,445.0,4.0,4.0,0.34443655610084534,0.13835157454013824,False,0,0,True,False
1092,1404.0,2473.0,3.0,4.0,54.0,446.0,4.0,4.0,0.3547722101211548,0.12611158192157745,False,0,0,True,False
1093,1404.0,2616.0,3.0,4.0,54.0,589.0,4.0,4.0,0.3564511239528656,0.9094380140304563,False,0,0,True,False
1094,1404.0,2617.0,3.0,4.0,54.0,590.0,4.0,4.0,0.3514770269393921,0.9130953550338744,False,0,0,True,False
1095,1404.0,2618.0,3.0,4.0,54.0,591.0,4.0,4.0,0.34662339091300964,0.912408173084259,False,0,0,True,False
