node_id,q_000,q_001,q_002,q_003,q_004,q_005,q_006,q_007,q_008,q_009,q_010,q_011,q_012,q_013,q_014,q_015,q_016,q_017,q_018,q_019,q_020,q_021,q_022,q_023,q_024,q_025,q_026,q_027,q_028,q_029,q_030,q_031,q_032,q_033,q_034,q_035,q_036,q_037,q_038,q_039
32,-0.9521320462226868,-0.27538326382637024,-0.8993995189666748,-0.23577632009983063,-0.8400186896324158,-0.19343586266040802,-0.7807322144508362,-0.15490497648715973,-0.7277790307998657,-0.1262454390525818,-0.6838602423667908,-0.11032175272703171,-0.6465230584144592,-0.10529014468193054,-0.609786868095398,-0.10587390512228012,-0.5684741139411926,-0.10702669620513916,-0.5220667719841003,-0.10733760893344879,-0.47509729862213135,-0.10966800898313522,-0.43458762764930725,-0.11940527707338333,-0.40760770440101624,-0.14277830719947815,-0.40009790658950806,-0.18598030507564545,-0.4150344431400299,-0.25325602293014526,-0.44943562150001526,-0.3434421122074127,-0.493758887052536,-0.44822460412979126,-0.536363422870636,-0.5550532341003418,-0.5695298910140991,-0.6524903774261475,-0.5913209319114685,-0.7333975434303284
33,-0.9056171178817749,-0.23664496839046478,-0.8456999659538269,-0.19421176612377167,-0.7858998775482178,-0.15558138489723206,-0.732457160949707,-0.12681597471237183,-0.688094437122345,-0.1107892245054245,-0.6503973007202148,-0.1056736409664154,-0.6133971810340881,-0.1062016412615776,-0.5718734860420227,-0.10731513798236847,-0.5252317786216736,-0.107571542263031,-0.47795137763023376,-0.10979893803596497,-0.43706098198890686,-0.11937161535024643,-0.40968579053878784,-0.14253313839435577,-0.40182626247406006,-0.18550686538219452,-0.41649070382118225,-0.252567857503891,-0.4507027268409729,-0.34258103370666504,-0.4949163496494293,-0.4472600221633911,-0.5374833345413208,-0.554070234298706,-0.5706620812416077,-0.6515610218048096,-0.5924778580665588,-0.7325565814971924,-0.6043559908866882,-0.7945107221603394
34,-0.8516789674758911,-0.19505444169044495,-0.7913511991500854,-0.15633466839790344,-0.7374284863471985,-0.1274765133857727,-0.6926191449165344,-0.11135182529687881,-0.6545093655586243,-0.10613905638456345,-0.6171570420265198,-0.10658548027276993,-0.5753582119941711,-0.10764333605766296,-0.5284921526908875,-0.10786012560129166,-0.4809800088405609,-0.11003340035676956,-0.43980568647384644,-0.1195036768913269,-0.4120956063270569,-0.14249880611896515,-0.40389183163642883,-0.1852533221244812,-0.4182479679584503,-0.25207141041755676,-0.45220962166786194,-0.3418530821800232,-0.49623584747314453,-0.4463491439819336,-0.5386831760406494,-0.5530581474304199,-0.5718114972114563,-0.6505423784255981,-0.5936283469200134,-0.7316057682037354,-0.6055226922035217,-0.7936592102050781,-0.6101647615432739,-0.8386005163192749
35,-0.7970886826515198,-0.1571536511182785,-0.742673933506012,-0.12821298837661743,-0.6974284648895264,-0.11200364679098129,-0.6589041948318481,-0.10669927299022675,-0.6211478114128113,-0.1070513054728508,-0.5789867639541626,-0.10802771151065826,-0.5318332314491272,-0.10818850249052048,-0.4840981662273407,-0.11032266914844513,-0.44271641969680786,-0.11974025517702103,-0.4147685170173645,-0.1426335871219635,-0.40628689527511597,-0.18521778285503387,-0.42034900188446045,-0.2518048584461212,-0.4540298879146576,-0.3413257896900177,-0.49780741333961487,-0.44557496905326843,-0.5400530695915222,-0.5520965456962585,-0.5730445384979248,-0.6494870185852051,-0.5947974920272827,-0.7305576205253601,-0.606683611869812,-0.7926920056343079,-0.611335813999176,-0.8377414345741272,-0.612378716468811,-0.8714163303375244
36,-0.7481950521469116,-0.12901440262794495,-0.7025039196014404,-0.11273086816072464,-0.6635764837265015,-0.10734846442937851,-0.6254136562347412,-0.10761198401451111,-0.582838237285614,-0.10849417001008987,-0.5353114604949951,-0.10857308655977249,-0.4872921407222748,-0.11065182834863663,-0.44571158289909363,-0.12003220617771149,-0.4176018536090851,-0.14287520945072174,-0.4089430868625641,-0.18535757064819336,-0.42278602719306946,-0.2517673671245575,-0.45620816946029663,-0.3410417437553406,-0.4997081756591797,-0.44501182436943054,-0.5416868925094604,-0.5512752532958984,-0.5744540691375732,-0.648479163646698,-0.5960527658462524,-0.7294663190841675,-0.6078639626502991,-0.7916212677955627,-0.6125013828277588,-0.8367623686790466,-0.6135514378547668,-0.870551586151123,-0.6148098111152649,-0.8998018503189087
37,-0.7078465819358826,-0.11352259665727615,-0.6685080528259277,-0.1080729067325592,-0.629949688911438,-0.10826168954372406,-0.5869559049606323,-0.10905559360980988,-0.5390035510063171,-0.1090397834777832,-0.4906166195869446,-0.11103732883930206,-0.4487784206867218,-0.12036444991827011,-0.42051631212234497,-0.14317353069782257,-0.4117584526538849,-0.18560849130153656,-0.4254896640777588,-0.25191497802734375,-0.45873668789863586,-0.3410017192363739,-0.5019850134849548,-0.4447074830532074,-0.5436650514602661,-0.5506755709648132,-0.5761367082595825,-0.6476148962974548,-0.5974888205528259,-0.728420078754425,-0.609131932258606,-0.7905026078224182,-0.613686740398407,-0.8356754183769226,-0.6147187948226929,-0.8695636987686157,-0.6159843802452087,-0.8989322185516357,-0.6193532347679138,-0.9280350208282471
38,-0.673699676990509,-0.10886172205209732,-0.6347384452819824,-0.10898667573928833,-0.5913355946540833,-0.10970611125230789,-0.5429517030715942,-0.10960148274898529,-0.49414557218551636,-0.11150512099266052,-0.4519699215888977,-0.12075357139110565,-0.4234996736049652,-0.14351315796375275,-0.41465410590171814,-0.18591859936714172,-0.4283561706542969,-0.25218039751052856,-0.4615437090396881,-0.34115979075431824,-0.5046303272247314,-0.44466447830200195,-0.5460367798805237,-0.550350546836853,-0.5781756639480591,-0.646981954574585,-0.5992041826248169,-0.727520227432251,-0.6105830669403076,-0.7894271016120911,-0.6149603128433228,-0.8345369696617126,-0.6159060001373291,-0.8684645891189575,-0.6171536445617676,-0.8979367017745972,-0.6205312609672546,-0.9271605014801025,-0.6248195171356201,-0.9562363028526306
39,-0.6397799849510193,-0.10977606475353241,-0.595960259437561,-0.110431969165802,-0.5471524596214294,-0.11025231331586838,-0.4979202449321747,-0.11206808686256409,-0.4553578197956085,-0.12122567743062973,-0.42660388350486755,-0.14391089975833893,-0.417618066072464,-0.18627184629440308,-0.4313051700592041,-0.25250887870788574,-0.4645216464996338,-0.34144464135169983,-0.5075693130493164,-0.44483470916748047,-0.5487944483757019,-0.5503044724464417,-0.5806218981742859,-0.646638035774231,-0.601283848285675,-0.7268596887588501,-0.6123170256614685,-0.7885000109672546,-0.6164181232452393,-0.8334403038024902,-0.6171817779541016,-0.8673114776611328,-0.6183429956436157,-0.8968271613121033,-0.6217041611671448,-0.9261574745178223,-0.6260016560554504,-0.955357015132904,-0.628321647644043,-0.981924295425415
40,-0.600829541683197,-0.11122225224971771,-0.5515893697738647,-0.11097849160432816,-0.5019378662109375,-0.1127203106880188,-0.4589824974536896,-0.12179363518953323,-0.4298992455005646,-0.14439328014850616,-0.4207019507884979,-0.18668553233146667,-0.4343242943286896,-0.25288331508636475,-0.467586874961853,-0.34179773926734924,-0.5106894969940186,-0.44514212012290955,-0.5518604516983032,-0.5504871606826782,-0.5834677815437317,-0.6465892195701599,-0.6037799119949341,-0.7265000939369202,-0.6144197583198547,-0.787818431854248,-0.6181603670120239,-0.8324936628341675,-0.6186421513557434,-0.8661990761756897,-0.6196210980415344,-0.8956612944602966,-0.6228973865509033,-0.9250374436378479,-0.6271789073944092,-0.9543463587760925,-0.6295064687728882,-0.9810405373573303,-0.6278461217880249,-1.0028741359710693
41,-0.5562614798545837,-0.11176912486553192,-0.5061827301979065,-0.11344796419143677,-0.46284180879592896,-0.12245135009288788,-0.4334254562854767,-0.14497312903404236,-0.42397576570510864,-0.18718688189983368,-0.4374658763408661,-0.2533218562602997,-0.4707261919975281,-0.3422006368637085,-0.5139031410217285,-0.44552382826805115,-0.5551175475120544,-0.5508175492286682,-0.5866335034370422,-0.646783173084259,-0.6066849231719971,-0.7264490127563477,-0.6169442534446716,-0.787446916103363,-0.6202734708786011,-0.8317968249320984,-0.6203875541687012,-0.865237832069397,-0.6210842728614807,-0.8945353031158447,-0.6241798996925354,-0.9238589406013489,-0.628376841545105,-0.9532159566879272,-0.6306865215301514,-0.9800229668617249,-0.6290305256843567,-1.0019868612289429,-0.6234421730041504,-1.0186687707901
42,-0.5106530785560608,-0.1142401397228241,-0.46692055463790894,-0.12318482249975204,-0.43718084692955017,-0.1456439346075058,-0.4274790585041046,-0.1877887099981308,-0.44080087542533875,-0.2538527548313141,-0.4739934504032135,-0.3426724672317505,-0.5171958804130554,-0.44595977663993835,-0.5584739446640015,-0.551228404045105,-0.5899980664253235,-0.64713454246521,-0.6099173426628113,-0.7266523241996765,-0.6198827624320984,-0.7873940467834473,-0.6228106021881104,-0.8314167261123657,-0.6225045323371887,-0.8645296692848206,-0.6228331327438354,-0.8935614228248596,-0.6256483793258667,-0.922719419002533,-0.6296646595001221,-0.9520248174667358,-0.6318874359130859,-0.9788831472396851,-0.6302102208137512,-1.0009636878967285,-0.6246232986450195,-1.0177786350250244,-0.6162307858467102,-1.0300486087799072
43,-0.4712164103984833,-0.12398308515548706,-0.4411505460739136,-0.14639127254486084,-0.43121030926704407,-0.18848367035388947,-0.44436922669410706,-0.2544887959957123,-0.4774617552757263,-0.3432430028915405,-0.5206235647201538,-0.4464702904224396,-0.561914324760437,-0.5516980290412903,-0.593466579914093,-0.6475719809532166,-0.6133539080619812,-0.7270210981369019,-0.6231532096862793,-0.787604570388794,-0.6257640719413757,-0.8313626050949097,-0.6250464916229248,-0.8641431927680969,-0.6249544620513916,-0.89284348487854,-0.627403736114502,-0.9217329621315002,-0.6311394572257996,-0.9508717656135559,-0.6331786513328552,-0.9776804447174072,-0.6314107775688171,-0.9998160600662231,-0.6257994771003723,-1.0167512893676758,-0.61740642786026,-1.0291565656661987,-0.6067548990249634,-1.0373913049697876
44,-0.4453319013118744,-0.14720404148101807,-0.43515461683273315,-0.18925662338733673,-0.44816914200782776,-0.255221426486969,-0.4811718761920929,-0.34392493963241577,-0.5242620706558228,-0.4470868706703186,-0.5654964447021484,-0.552247941493988,-0.5970228910446167,-0.6480723023414612,-0.6168975234031677,-0.7274805307388306,-0.6266306638717651,-0.7879865765571594,-0.6290513873100281,-0.831578254699707,-0.6280056834220886,-0.8640881180763245,-0.6275016665458679,-0.8924514055252075,-0.6295331120491028,-0.9210053086280823,-0.6329026222229004,-0.9498727917671204,-0.6346575021743774,-0.9765150547027588,-0.6327015161514282,-0.9986039996147156,-0.6269962191581726,-1.0155978202819824,-0.6185768842697144,-1.0281261205673218,-0.6079234480857849,-1.036497950553894,-0.5944870710372925,-1.0400652885437012
45,-0.43930932879447937,-0.1900961995124817,-0.4521855115890503,-0.2560342848300934,-0.4851214289665222,-0.34470805525779724,-0.5281531810760498,-0.44782212376594543,-0.5692986845970154,-0.5529114603996277,-0.6007261872291565,-0.6486581563949585,-0.6205313801765442,-0.7280063033103943,-0.6302169561386108,-0.7884628772735596,-0.6325470805168152,-0.8319698572158813,-0.6312994956970215,-0.8643075823783875,-0.6304671764373779,-0.892395555973053,-0.6320902109146118,-0.9206077456474304,-0.6350417137145996,-0.949135422706604,-0.6364256739616394,-0.9755046963691711,-0.6341798305511475,-0.9974285960197449,-0.6282826662063599,-1.0143786668777466,-0.619767427444458,-1.0269684791564941,-0.609086275100708,-1.0354655981063843,-0.595646321773529,-1.0391714572906494,-0.5786511898040771,-1.0369784832000732
46,-0.45641589164733887,-0.2569155991077423,-0.4892948269844055,-0.34557440876960754,-0.5322937369346619,-0.4486638903617859,-0.5733639597892761,-0.5537010431289673,-0.604656994342804,-0.6493644714355469,-0.6243159174919128,-0.7286220192909241,-0.6338949799537659,-0.7890080213546753,-0.6361523866653442,-0.8324582576751709,-0.6348021030426025,-0.8647063374519348,-0.6337680220603943,-0.8926183581352234,-0.6350674033164978,-0.920551061630249,-0.637610673904419,-0.948732316493988,-0.6385709643363953,-0.9747584462165833,-0.6359472870826721,-0.9964088797569275,-0.6297558546066284,-1.0131957530975342,-0.6210469007492065,-1.0257441997528076,-0.6102686524391174,-1.034305214881897,-0.596799373626709,-1.0381383895874023,-0.5797985196113586,-1.0360852479934692,-0.5591011047363281,-1.0273774862289429
47,-0.4936901032924652,-0.34651169180870056,-0.5366675853729248,-0.44959238171577454,-0.5776883959770203,-0.5546026229858398,-0.6088590621948242,-0.65020352602005,-0.628332793712616,-0.729363739490509,-0.6377255916595459,-0.7896464467048645,-0.6398500800132751,-0.8330174684524536,-0.6384146213531494,-0.8652037382125854,-0.6372782588005066,-0.8930232524871826,-0.6383814811706543,-0.9207772016525269,-0.6406019330024719,-0.9486747980117798,-0.6411475539207458,-0.9743503332138062,-0.6380917429924011,-0.9956554174423218,-0.6315170526504517,-1.0121690034866333,-0.6225117444992065,-1.0245558023452759,-0.6115389466285706,-1.0330777168273926,-0.5979712605476379,-1.0369770526885986,-0.5809389352798462,-1.0350528955459595,-0.5602337121963501,-1.0264859199523926,-0.5363126993179321,-1.01109778881073
48,-0.5412733554840088,-0.4505947232246399,-0.5822550654411316,-0.5555943846702576,-0.6133278012275696,-0.6511595845222473,-0.6326264142990112,-0.7302438616752625,-0.6417914628982544,-0.7904152870178223,-0.6437012553215027,-0.833672285079956,-0.642119824886322,-0.8657734394073486,-0.6408987641334534,-0.8935285210609436,-0.6419059634208679,-0.9211881756782532,-0.6439319252967834,-0.948904275894165,-0.6441478133201599,-0.9742920994758606,-0.6406673192977905,-0.9952431917190552,-0.6336537003517151,-1.011410117149353,-0.6242626309394836,-1.0235240459442139,-0.6129928231239319,-1.0318857431411743,-0.599229633808136,-1.0357482433319092,-0.5820971727371216,-1.0338927507400513,-0.5613585114479065,-1.025456190109253,-0.5374282002449036,-1.010209083557129,-0.5108034610748291,-0.9883636236190796
49,-0.5870634317398071,-0.5566630363464355,-0.6180459260940552,-0.6522091031074524,-0.6371917724609375,-0.7312451004981995,-0.6461370587348938,-0.7913267612457275,-0.647788941860199,-0.8344606161117554,-0.6459788680076599,-0.86644047498703,-0.644612193107605,-0.8941071629524231,-0.6455413699150085,-0.921701192855835,-0.6474736332893372,-0.9493213891983032,-0.6474880576133728,-0.9745245575904846,-0.6436663866043091,-0.9951844215393066,-0.6362196803092957,-1.010994791984558,-0.6263864636421204,-1.0227611064910889,-0.6147302389144897,-1.0308506488800049,-0.6006693243980408,-1.0345550775527954,-0.5833401679992676,-1.0326653718948364,-0.5624998807907104,-1.0242996215820312,-0.5385347008705139,-1.0091837644577026,-0.5118997097015381,-0.9874787330627441,-0.4827638566493988,-0.9595818519592285
50,-0.6230133175849915,-0.6533381342887878,-0.642011284828186,-0.732342541217804,-0.6507574319839478,-0.7923625111579895,-0.652157723903656,-0.8353947401046753,-0.65007483959198,-0.8672433495521545,-0.6484798192977905,-0.8947847485542297,-0.6492701172828674,-0.9222888946533203,-0.6511268615722656,-0.9498421549797058,-0.6510407328605652,-0.9749472737312317,-0.6470052003860474,-0.9954192638397217,-0.6392074227333069,-1.0109355449676514,-0.628936767578125,-1.022343635559082,-0.6168372631072998,-1.0300853252410889,-0.6023892164230347,-1.0335187911987305,-0.5847615599632263,-1.0314736366271973,-0.5637239217758179,-1.0230765342712402,-0.5396565198898315,-1.008033037185669,-0.51298588514328,-0.986459493637085,-0.4838389456272125,-0.9587019681930542,-0.45198574662208557,-0.9251372218132019
51,-0.6470851898193359,-0.7335216403007507,-0.6556345224380493,-0.7934964299201965,-0.6568025350570679,-0.8364553451538086,-0.6544525027275085,-0.8681942820549011,-0.6525849103927612,-0.8956001996994019,-0.6531538367271423,-0.9229769706726074,-0.6548741459846497,-0.9504387974739075,-0.6547054052352905,-0.9754751324653625,-0.6505563259124756,-0.9958465695381165,-0.6425334215164185,-1.0111722946166992,-0.6319059133529663,-1.0222840309143066,-0.6193669438362122,-1.0296664237976074,-0.6044744253158569,-1.032752513885498,-0.5864588618278503,-1.030438780784607,-0.5651227235794067,-1.0218894481658936,-0.5408584475517273,-1.00681734085083,-0.5140857696533203,-0.9853172302246094,-0.4849027395248413,-0.957690417766571,-0.45303764939308167,-0.9242632389068604,-0.4175317883491516,-0.8848533630371094
52,-0.660768985748291,-0.7947137951850891,-0.6617053747177124,-0.8376156687736511,-0.6591066122055054,-0.8692733645439148,-0.6569722890853882,-0.8965657353401184,-0.6572760343551636,-0.9238049387931824,-0.6587772369384766,-0.951137363910675,-0.6584645509719849,-0.9760798811912537,-0.6542195081710815,-0.9963801503181458,-0.6460707187652588,-1.0116029977798462,-0.6352109313011169,-1.0225220918655396,-0.6223116517066956,-1.029606580734253,-0.6069774627685547,-1.0323330163955688,-0.5885159969329834,-1.0296735763549805,-0.5667921304702759,-1.0208587646484375,-0.5422309041023254,-1.0056380033493042,-0.5152629017829895,-0.9841116666793823,-0.48597845435142517,-0.9565588235855103,-0.4540768265724182,-0.9232609272003174,-0.418557733297348,-0.8839863538742065,-0.37703365087509155,-0.837216854095459
53,-0.6668667793273926,-0.8388606309890747,-0.6640192270278931,-0.8704532980918884,-0.6616366505622864,-0.8976608514785767,-0.6616815328598022,-0.9247848987579346,-0.6629199385643005,-0.9519778490066528,-0.662380039691925,-0.9767880439758301,-0.6579770445823669,-0.9969915747642517,-0.6497194766998291,-1.0121408700942993,-0.6387256383895874,-1.022955298423767,-0.6255890727043152,-1.0298454761505127,-0.6098905801773071,-1.0322731733322144,-0.5909845232963562,-1.029254674911499,-0.5688145756721497,-1.0200968980789185,-0.5438677668571472,-1.0046145915985107,-0.5166058540344238,-0.9829432368278503,-0.4871284067630768,-0.9553661346435547,-0.4551260769367218,-0.9221420288085938,-0.4195694029331207,-0.8829948306083679,-0.37802907824516296,-0.8363580107688904,-0.3265436589717865,-0.7792240381240845
54,-0.6691909432411194,-0.8717187643051147,-0.6665600538253784,-0.8988577723503113,-0.6663650870323181,-0.9258959889411926,-0.667347252368927,-0.9529722929000854,-0.6665358543395996,-0.9776398539543152,-0.6618908047676086,-0.9977075457572937,-0.6534621119499207,-1.012757420539856,-0.6423507928848267,-1.023496389389038,-0.6290740370750427,-1.0302802324295044,-0.6131322383880615,-1.0325124263763428,-0.5938568711280823,-1.029194951057434,-0.5712406039237976,-1.0196799039840698,-0.5458497405052185,-1.0038583278656006,-0.5182063579559326,-0.9819299578666687,-0.4884389042854309,-0.9542114734649658,-0.45624616742134094,-0.920964777469635,-0.42058899998664856,-0.8818907737731934,-0.37900838255882263,-0.8353793621063232,-0.3275010585784912,-0.7783751487731934,-0.2621254026889801,-0.7078132629394531
55,-0.6717430353164673,-0.9001410007476807,-0.6713085174560547,-0.9271097183227539,-0.6720538139343262,-0.9540992379188538,-0.6709771752357483,-0.9786474704742432,-0.6660448908805847,-0.9985686540603638,-0.657360315322876,-1.013479232788086,-0.6460689902305603,-1.0241163969039917,-0.632668137550354,-1.0308233499526978,-0.6165786981582642,-1.0329477787017822,-0.5970524549484253,-1.0294337272644043,-0.5740625262260437,-1.0196202993392944,-0.5482262372970581,-1.0034445524215698,-0.5201430320739746,-0.9811815023422241,-0.4899994134902954,-0.9532110095024109,-0.45752108097076416,-0.9198266267776489,-0.4216756224632263,-0.8807316422462463,-0.37999317049980164,-0.8342928886413574,-0.3284400403499603,-0.7774120569229126,-0.26303425431251526,-0.7069767117500305,-0.1831735372543335,-0.6228002905845642
